left_cardinality,left_cardinality_ratio,base_cardinality,selectivity_on_indexed_attr,left_ordered,base_ordered,hj_idx_cost,hj_seq_cost,nl_idx_cost,nl_seq_cost,mj_idx_cost,mj_seq_cost,optimal_decision
77494,0.38747,200000,0.928865,1,1,25165900.82,25163415.72,25191127.25,521062737.6,25169782.93,25196837.72,3
82369,0.411845,200000,0.932015,1,1,25166693.4,25164175.78,25193430.68,554061528.9,25171397.17,25198537.6,3
48009,0.240045,200000,0.19323,1,1,25146355.51,25151107.74,25177195.58,89043962.96,25152337.12,25162852.63,2
3468,0.01734,200000,0.221985,1,1,5487592.29,5492059.31,5496255.25,8947457.51,5485231.37,5496260.55,4
22902,0.11451,200000,0.946415,1,1,25158154.85,25155487.65,25165332.53,174630165.7,25152514.78,25179864.88,4
29112,0.14556,200000,0.69879,1,1,25153999.22,25153780.65,25168266.75,165279765.2,25151827.87,25173470.12,4
132,0.00066,200000,0.00152,1,1,4775339.99,4781551.92,4775906.23,4782118.16,4775343.29,4781567.65,2
59865,0.299325,200000,0.031785,1,1,25137642.75,25143994.37,25182797.54,30683297.49,25154274.5,25161029.91,2
94011,0.470055,200000,0.42549,1,1,25157747.19,25160218.24,25198931.53,300545178.6,25169455.47,25185094.48,2
35696,0.17848,200000,0.991925,1,1,25161022.4,25157892.24,25171377.69,269688890.9,25157065.41,25185538.79,4
66828,0.33414,200000,0.811455,1,1,25161876.8,25160544.21,25186087.56,398807985.6,25165050.03,25189367.48,3
58203,0.291015,200000,0.3561,1,1,25151173.43,25154322.79,25182012.25,168059535.1,25157309.12,25171372.86,2
21923,0.109615,200000,0.97577,1,1,25158628.56,25155661.19,25164869.95,172843930.4,25152526.8,25180582.12,4
52223,0.261115,200000,0.35551,1,1,25150307.24,25153460.73,25179186.7,153176458.9,25155418.05,25169453.03,2
76305,0.381525,200000,0.423275,1,1,25155157.8,25157649.36,25190565.44,247574474.8,25163782.31,25179353.24,2
56493,0.282465,200000,0.00399,1,1,25137206.44,25143438.89,25181204.27,25782153.2,25152928.45,25159198.82,2
26953,0.134765,200000,0.135795,1,1,25142201.44,25147521.52,25167246.62,50340148.23,25145180.55,25154479.06,2
33364,0.16682,200000,0.666665,1,1,25153931.71,25154044.26,25170275.82,177965543.4,25152806.75,25173687.64,4
86936,0.43468,200000,0.648065,1,1,25161376.98,25161669.87,25195588.59,412297563.9,25169677.69,25190272.74,2
71072,0.35536,200000,0.424935,1,1,25154440.15,25156915.08,25188092.85,233089794.1,25162138.1,25177729.78,2
23617,0.118085,200000,0.791885,1,1,25155098.55,25153958.97,25165670.36,154024411,25151096.46,25174859.25,4
98384,0.49192,200000,0.02064,1,1,25138518.58,25144978.88,25200997.77,30987084.71,25166266.52,25172973.29,2
43828,0.21914,200000,0.0575,1,1,25137555.38,25143645.83,25175220.06,32661597.17,25149565.34,25156455.24,2
44429,0.222145,200000,0.67491,1,1,25155726.87,25155753.38,25175504.03,231258901.8,25156396.18,25177497.04,2
54773,0.273865,200000,0.318985,1,1,25149925.51,25153434.99,25180391.57,145789741.5,25155829.67,25169086.17,2
93255,0.466275,200000,0.790955,1,1,25165344.06,25164215.85,25198574.32,533408350.1,25173338.65,25197254.44,3
50513,0.252565,200000,0.66366,1,1,25156374.04,25156518.65,25178378.72,255431045.5,25158198.37,25179052.29,2
42114,0.21057,200000,0.563195,1,1,25153090.75,25154219.42,25174410.2,188115470,25154458.65,25173031.93,2
80737,0.403685,200000,0.867905,1,1,25165135.45,25163236.83,25192659.56,508726912.7,25170165.91,25195853.55,3
8890,0.04445,200000,0.977185,1,1,5707371.52,5704389.23,5709371.5,44770782.2,5697372.09,5725402.61,4
40720,0.2036,200000,0.573005,1,1,25153091.56,25154121.25,25173751.53,185454503.7,25154126.84,25172912.51,2
68936,0.34468,200000,0.29912,1,1,25151530.41,25155236.51,25187083.59,167495833.9,25160080.12,25172917.62,2
14553,0.072765,200000,0.60434,1,1,25149930.34,25150650.65,25161387.62,85603612.32,25146289.29,25165722.91,4
52027,0.260135,200000,0.32259,1,1,25149607.34,25153081.12,25179094.09,141036142.9,25155003.37,25168331.32,2
96205,0.481025,200000,0.128515,1,1,25151808.98,25157198.7,25199968.19,62157986.74,25166808.55,25174140.75,2
6035,0.030175,200000,0.90649,1,1,5621652,5619386.13,5621552.36,30163150.74,5612482.26,5638820.39,4
55061,0.275305,200000,0.631605,1,1,25156383.54,25156837.7,25180527.65,264120458.5,25159299.77,25179443.09,2
30392,0.15196,200000,0.97148,1,1,25159807.65,25156880.17,25168871.55,228997228.9,25155161.22,25183135.07,4
30956,0.15478,200000,0.532575,1,1,25150874.8,25152290.28,25169138.04,138705685,25150641.15,25168530.99,4
22573,0.112865,200000,0.08306,1,1,25137310.93,25143146.5,25165177.07,30773373.05,25143281.65,25150324.6,2
83544,0.41772,200000,0.96024,1,1,25167483.79,25164677.45,25193985.87,578570218.5,25172103.81,25199932.39,3
34382,0.17191,200000,0.64186,1,1,25153588.01,25153937.07,25170756.83,176906084.2,25152871.55,25173205.36,4
7582,0.03791,200000,0.792645,1,1,5668968.59,5667823.25,5673541.67,32641141.32,5660845,5684568.66,4
94319,0.471595,200000,0.56176,1,1,25160639.13,25161781.58,25199077.06,389280677.5,25171078.97,25189753.5,2
40581,0.202905,200000,0.591905,1,1,25153460.18,25154304.17,25173685.85,190230086.5,25154285.53,25173501.73,2
92210,0.46105,200000,0.35647,1,1,25156051.59,25159193.65,25198080.56,251851624.9,25168111.55,25182214.18,2
84312,0.42156,200000,0.64711,1,1,25160973.26,25161277.17,25194348.75,400140293.4,25168821.02,25189393.67,2
7210,0.03605,200000,0.42883,1,1,5650668.43,5653107.14,5662063.32,19514419.27,5646126.67,5661626.12,4
39856,0.19928,200000,0.951545,1,1,25160785.11,25158067.41,25173343.29,286688336.6,25157943.27,25185452.62,4
96935,0.484675,200000,0.08727,1,1,25139377.29,25145174.04,25200313.12,50472213.39,25166571.28,25173638.61,2
16621,0.083105,200000,0.993275,1,1,25158200.79,25155055.91,25162364.75,139160349.3,25151053.21,25179508.06,4
38987,0.194935,200000,0.853325,1,1,25158655.34,25156897.63,25172932.69,254809030.4,25156620.59,25181873.05,4
61097,0.305485,200000,0.256785,1,1,25149541.67,25153660.69,25183379.66,133593754.9,25157144.36,25169056.57,2
52215,0.261075,200000,0.474365,1,1,25152731.65,25154728.34,25179182.92,195359938.8,25156693.6,25173310.77,2
89891,0.449455,200000,0.56149,1,1,25159990.4,25161135.74,25196984.83,372026806.9,25169653.66,25188311.74,2
44193,0.220965,200000,0.13797,1,1,25144673.59,25149973.46,25175392.52,67084094.1,25150545.97,25159887.91,2
48429,0.242145,200000,0.5424,1,1,25153604.88,25154926.57,25177394.03,206049006.2,25156242.41,25174395.24,2
23290,0.11645,200000,0.0139,1,1,25136452.57,25142781.11,25165515.86,26067044.34,25142764.61,25149250.19,2
3996,0.01998,200000,0.10476,1,1,5514695.72,5520318.23,5528179.79,6773914.81,5514730.58,5521906.52,2
2353,0.011765,200000,0.11042,1,1,5400116.71,5405682.89,5409338.32,6184764.27,5400030.63,5407245.13,4
18059,0.090295,200000,0.72672,1,1,25152946.78,25152451.96,25163044.21,115529384.3,25148669.29,25170915.24,4
75026,0.37513,200000,0.112615,1,1,25139115.42,25144662.34,25189961.12,50459719.7,25159934.52,25167163.77,2
10526,0.05263,200000,0.22814,1,1,25141762.98,25146170.75,25159484.87,41699865.48,25141139.54,25152325.4,4
21708,0.10854,200000,0.471845,1,1,25148279.98,25150303.04,25164768.36,95557832.85,25147106.58,25163598.15,4
73021,0.365105,200000,0.73649,1,1,25161219.09,25160628.82,25189013.75,395622953,25166203.95,25188816.36,3
6389,0.031945,200000,0.80198,1,1,5631942.18,5630698.03,5634518.74,28636211.3,5623775.01,5647715.04,4
14273,0.071365,200000,0.12667,1,1,25140233.4,25145641.84,25161255.32,30551821.81,25141209,25148528.09,2
94610,0.47305,200000,0.682635,1,1,25163228.93,25163180.37,25199214.56,469188315.9,25172536.13,25193942.73,3
35350,0.17675,200000,0.2615,1,1,25145982.4,25150054.03,25171214.21,89059588.56,25149132.28,25161105.94,2
35984,0.17992,200000,0.193125,1,1,25144654.01,25149406.61,25171513.77,73026962.13,25148589.46,25159097.16,2
88331,0.441655,200000,0.166795,1,1,25151501.07,25156516.14,25196247.73,126586809.8,25164741.86,25174693.6,2
80004,0.40002,200000,0.90967,1,1,25165869.6,25163575.59,25192313.22,526524048.8,25170378.42,25196995.66,3
32330,0.16165,200000,0.739,1,1,25155299.25,25154681.02,25169787.26,189744182.4,25153275.1,25175841.74,4
89284,0.44642,200000,0.25873,1,1,25153589.22,25157689.54,25196698.02,184854792.1,25166087.83,25178044,2
37329,0.186645,200000,0.37308,1,1,25148540.85,25151519.59,25172149.28,121212334.7,25150937.72,25165321.39,2
90558,0.45279,200000,0.940455,1,1,25168110.45,25165500.92,25197299.99,612551565.4,25174158.19,25201539.64,3
25701,0.128505,200000,0.519545,1,1,25149840.4,25151387.17,25166655.05,117049426.4,25148857.75,25166432.17,4
44114,0.22057,200000,0.037275,1,1,25137298.62,25143592.12,25175355.2,29948676.07,25149430.81,25156208.18,2
2423,0.012115,200000,0.58212,1,1,5417065.98,5418011.29,5415883.18,11724134.38,5411247.34,5430137.45,4
6438,0.03219,200000,0.74533,1,1,5632444.45,5631766.41,5636259.22,27157957.46,5624835.14,5647464.26,4
49084,0.24542,200000,0.766645,1,1,25158322.87,25157436.01,25177703.52,284269539.3,25158879.27,25182113.05,3
92169,0.460845,200000,0.33648,1,1,25155630.85,25158967.43,25198061.18,239239791.8,25167877.24,25181542.24,2
23326,0.11663,200000,0.573475,1,1,25150573.73,25151600.79,25165532.87,117054691.8,25148679.28,25167434.55,4
54691,0.273455,200000,0.187695,1,1,25147188.5,25151993.6,25180352.83,95905054.96,25154369.22,25164768.92,2
69503,0.347515,200000,0.0688,1,1,25138392.81,25144371.12,25187351.5,39458068.32,25157711.6,25164667.82,2
89745,0.448725,200000,0.972015,1,1,25168675.74,25165744.4,25196915.84,627429809.6,25174261.65,25202397.38,3
1005,0.005025,200000,0.88962,1,1,5232646.43,5230550.91,5220758.55,9233490.57,5223877.46,5249826.04,0
27533,0.137665,200000,0.56476,1,1,25151007.03,25152119.28,25167520.67,131983106.9,25149898.23,25168468.65,4
21228,0.10614,200000,0.407575,1,1,25146934.55,25149574.1,25164541.56,84806319.05,25146297.47,25161395.42,4
1065,0.005325,200000,0.65585,1,1,5240461.71,5240683.08,5233591.25,8358810.9,5233994.47,5254540.14,0
47709,0.238545,200000,0.056855,1,1,25137653.03,25143747.88,25177053.83,33229388.9,25150767.64,25157651.38,2
79014,0.39507,200000,0.18489,1,1,25150570.3,25155404.8,25191845.45,125949073.4,25161997.59,25172344.38,2
36968,0.18484,200000,0.68993,1,1,25154955.49,25154830.28,25171978.71,200671633.3,25154200.72,25175645.19,4
57925,0.289625,200000,0.846785,1,1,25161326.75,25159630.51,25181880.89,363806041.9,25162596.03,25187745.79,3
72653,0.363265,200000,0.301205,1,1,25152106.05,25155791.89,25188839.87,176277609.7,25161281,25174167.74,2
41848,0.20924,200000,0.10051,1,1,25138053.36,25143718.26,25174284.51,37722200.09,25149416.21,25156563.05,2
69617,0.348085,200000,0.44717,1,1,25154679.9,25156943.03,25187405.36,239143641.4,25161914.64,25177977.02,2
96874,0.48437,200000,0.605095,1,1,25161926.33,25162641.18,25200284.3,428104804.7,25172392.02,25192049.75,2
10707,0.053535,200000,0.167815,1,1,25140560.64,25145564.18,25159570.39,37503508.57,25140560.85,25150472.38,2
74463,0.372315,200000,0.42573,1,1,25154941.72,25157410.96,25189695.1,243406809.7,25163222.67,25178841.74,2
23844,0.11922,200000,0.58853,1,1,25150955.42,25151834.66,25165777.62,121582002.9,25148998.29,25168096.65,4
54834,0.27417,200000,0.560075,1,1,25154876.6,25156031.6,25180420.4,236196067.4,25158451.72,25176985.93,2
22579,0.112895,200000,0.90179,1,1,25157174.83,25154957.56,25165179.91,165407532.8,25151927.55,25178215.67,4
42161,0.210805,200000,0.20783,1,1,25145829.74,25150437.73,25174432.4,85514980.34,25150670.05,25161500.38,2
93895,0.469475,200000,0.71335,1,1,25163802.76,25163436.99,25198876.72,486600223.8,25172670.72,25194805.87,3
18932,0.09466,200000,0.756175,1,1,25153673.34,25152889.99,25163456.7,123739850.4,25149251.52,25172173.63,4
29031,0.145155,200000,0.44142,1,1,25148722.09,25151039.6,25168228.48,113262446.1,25149064.95,25164901.53,2
56607,0.283035,200000,0.892295,1,1,25162024.48,25159904.2,25181258.14,372890469.9,25162645.72,25188785.57,3
56468,0.28234,200000,0.725505,1,1,25158560.42,25158078.83,25181192.46,307338554.5,25160785.33,25183103.44,3
61869,0.309345,200000,0.859645,1,1,25162171.8,25160352.13,25183744.43,392199933.4,25164000.6,25189448.07,3
21263,0.106315,200000,0.9179,1,1,25157305.85,25154930.59,25164558.1,159571245.2,25151685.55,25178339.98,4
73042,0.36521,200000,0.933475,1,1,25165341.71,25162807.45,25189023.68,495034944,25168399.74,25195556.11,3
59166,0.29583,200000,0.71934,1,1,25158831.59,25158408.34,25182467.27,318319830.5,25161582.42,25183765.32,3
50210,0.25105,200000,0.6101,1,1,25155229.72,25155897.24,25178235.56,235605251.7,25157523.05,25177167.61,2
3959,0.019795,200000,0.56774,1,1,5523254.93,5524336.85,5526081.29,15579465.93,5517502.92,5536071.42,4
6422,0.03211,200000,0.631075,1,1,5629564.42,5630027.4,5635693.19,23767943.68,5623088.83,5643086.5,4
20203,0.101015,200000,0.52556,1,1,25149170.39,25150657.28,25164057.25,98252246.04,25147216.07,25164917.19,4
84510,0.42255,200000,0.470985,1,1,25157321.75,25159351.72,25194442.31,298807703,25166922.2,25183551.86,2
93086,0.46543,200000,0.53799,1,1,25159986.84,25161349.58,25198494.47,370081844.5,25170430.16,25188595.94,2
42555,0.212775,200000,0.17601,1,1,25145231.5,25150154.29,25174618.57,76803653.22,25150447.73,25160603.15,2
20595,0.102975,200000,0.970435,1,1,25158321.92,25155407.06,25164242.47,163137498.9,25152053.55,25179981.34,4
6593,0.032965,200000,0.123115,1,1,5625052.88,5630497.24,5641676.69,8054108.82,5623526.07,5630820.02,4
63459,0.317295,200000,0.243015,1,1,25149581.16,25153842.08,25184495.71,131582388.1,25157731.44,25169335.72,2
26638,0.13319,200000,0.26978,1,1,25144910.2,25148901.62,25167097.79,74826527.84,25146514.96,25158645.85,2
61180,0.3059,200000,0.50463,1,1,25154646.82,25156349.41,25183418.88,237254097.2,25159860.35,25177171.23,2
34627,0.173135,200000,0.322865,1,1,25147129.22,25150601.03,25170872.59,102339662.8,25149558.73,25162849.65,2
10741,0.053705,200000,0.78422,1,1,25153037.55,25151978.64,25159586.45,83170353.29,25147007.35,25170558.3,4
34075,0.170375,200000,0.51125,1,1,25150875.11,25152507.94,25170611.77,144958204.3,25151383.3,25168786.03,2
50113,0.250565,200000,0.98343,1,1,25162995.9,25159953.4,25178189.72,365436022.4,25161580.75,25189887.72,3
19877,0.099385,200000,0.61983,1,1,25151010.99,25151583.3,25163903.21,109798232,25148092.64,25167883.35,4
55585,0.277925,200000,0.263945,1,1,25148906.69,25152955.69,25180775.24,126558264.7,25155488.1,25167557.8,2
39472,0.19736,200000,0.42041,1,1,25149808.88,25152325.09,25173161.85,139444469.1,25152111.12,25167525.68,2
29093,0.145465,200000,0.26999,1,1,25145263.53,25149253.25,25168257.77,79452038.4,25147276.42,25159418.78,2
91446,0.45723,200000,0.84028,1,1,25166147.87,25164517.69,25197719.57,555603847.2,25173325.75,25198407.15,3
21130,0.10565,200000,0.131165,1,1,25141293.53,25146654.93,25164495.26,33441253.11,25143347.5,25150695.62,2
23315,0.116575,200000,0.40856,1,1,25147252.3,25149884.21,25165527.67,90838081.1,25146950.52,25162079.02,4
62134,0.31067,200000,0.66641,1,1,25158132.92,25158247.42,25183869.65,309633274.6,25161931.65,25182877.8,2
2515,0.012575,200000,0.771945,1,1,5428991.15,5428057.68,5424211.03,14127975.92,5421299.46,5444530.42,4
76574,0.38287,200000,0.392625,1,1,25154560.49,25157352.36,25190692.55,232268492.9,25163531.85,25178432.78,2
20369,0.101845,200000,0.08846,1,1,25137315.7,25143100.52,25164135.68,30533383.75,25142661.55,25149734.91,2
73357,0.366785,200000,0.90004,1,1,25164675.82,25162477.12,25189172.51,479849991.8,25168121.21,25194490.47,3
72558,0.36279,200000,0.8139,1,1,25162770,25161414.88,25188794.99,432031127.6,25166915.78,25191303.48,3
6933,0.034665,200000,0.438435,1,1,5642337.18,5644684.66,5653130.74,19260534.66,5637716.95,5653420.09,4
84909,0.424545,200000,0.28279,1,1,25153467.09,25157333.1,25194630.83,190989062.5,25164964.1,25177443.93,2
89035,0.445175,200000,0.661885,1,1,25161964.08,25162125.99,25196580.37,429948519.7,25170499.1,25191408.02,2
33131,0.165655,200000,0.93581,1,1,25159451.82,25156893.43,25170165.73,238870626.8,25155630.21,25182748.36,4
77596,0.38798,200000,0.976755,1,1,25166959.66,25163984.85,25191175.44,548466340.7,25170370.09,25198590.29,3
99764,0.49882,200000,0.602535,1,1,25162296.81,25163034.05,25201649.82,438510022.5,25173293.91,25192904.6,2
98847,0.494235,200000,0.45389,1,1,25159024.37,25161225.41,25201216.54,333523199.7,25171314.06,25187578.49,2
72665,0.363325,200000,0.08988,1,1,25138753.55,25144523.72,25188845.54,44664369.34,25158938.61,25166018.69,2
65776,0.32888,200000,0.111235,1,1,25138848.51,25144405,25185590.49,47080816.64,25157013.2,25164230.62,2
27019,0.135095,200000,0.27352,1,1,25145038.77,25148994.61,25167277.81,76206820.56,25146672.59,25158881.39,2
35662,0.17831,200000,0.63574,1,1,25153640.2,25154054.61,25171361.63,180981393.4,25153201.96,25173396.14,4
71654,0.35827,200000,0.47788,1,1,25155602.08,25157569.09,25188367.85,260378168.6,25162893.99,25179637.2,2
40392,0.20196,200000,0.130145,1,1,25143984.17,25149356.96,25173596.55,40888910.56,25149281.13,25156624.53,2
3437,0.017185,200000,0.937755,1,1,5500083.35,5497504.37,5494237.55,19966499.17,5490713.19,5517798.14,4
97141,0.485705,200000,0.55308,1,1,25160876.93,25162099.03,25200410.45,394681780.7,25171894.5,25190390.64,2
46463,0.232315,200000,0.349235,1,1,25149354.71,25152568.33,25176465.1,137011582.9,25153541.44,25167420.52,2
36981,0.184905,200000,0.50664,1,1,25151192.78,25152874.87,25171984.85,153926785.5,25152239.07,25169540.26,2
79851,0.399255,200000,0.703175,1,1,25161530.82,25161265.24,25192240.93,412056506.4,25168032.06,25189904.23,3
22747,0.113735,200000,0.606135,1,1,25151158.15,25151861.6,25165259.29,119919426.1,25148845.85,25168339.12,4
58159,0.290795,200000,0.701995,1,1,25158326.54,25158074.06,25181991.46,306454125.6,25161071.75,25182863.02,3
53016,0.26508,200000,0.167525,1,1,25146525.08,25151534.63,25179561.39,86249580.14,25153618.32,25163584.12,2
53421,0.267105,200000,0.24408,1,1,25148179.84,25152427.72,25179752.75,115144413.9,25154586.7,25166212.75,2
70776,0.35388,200000,0.7615,1,1,25161411.03,25160573.43,25187952.99,396395561,25165761.39,25188937.69,3
13667,0.068335,200000,0.25476,1,1,25142763.45,25146902.48,25160968.99,49224631.36,25142377.82,25154156.02,4
6446,0.03223,200000,0.94162,1,1,5636706.73,5634082.86,5636543.73,32902120.48,5627161.81,5654344.16,4
3800,0.019,200000,0.93175,1,1,5521732.87,5519217.21,5516839.91,21403476.41,5512410.57,5539338.19,4
433,0.002165,200000,0.67538,1,1,5046017.11,5046039.97,5035479.77,6348840.04,5039390.2,5060392.26,0
87430,0.43715,200000,0.04788,1,1,25138589.43,25144781.23,25195822.01,37492931.25,25163116.24,25169953.08,2
53480,0.2674,200000,0.87523,1,1,25161246.73,25159276.86,25179780.63,348122790.4,25161477.72,25187263.6,3
13283,0.066415,200000,0.19759,1,1,25141529.57,25146240.67,25160787.55,43220688.45,25141651.39,25152196.49,2
27893,0.139465,200000,0.745135,1,1,25154767.03,25154090.64,25167690.77,168301499.2,25151939.19,25174632.65,4
18501,0.092505,200000,0.10367,1,1,25137459.33,25143090.78,25163253.05,30885413.23,25142254.82,25149421.36,2
92617,0.463085,200000,0.51509,1,1,25159424.53,25161018.38,25198272.86,353397376.1,25170013.6,25187653.95,2
39842,0.19921,200000,0.342785,1,1,25148278.13,25151555.47,25173336.68,119372314.7,25151397.05,25165127.49,2
21604,0.10802,200000,0.47022,1,1,25148232,25150271.56,25164719.22,94989103.48,25147056.37,25163514.19,4
79810,0.39905,200000,0.14003,1,1,25149732.67,25155013.74,25192221.56,101990847.4,25161743.6,25171128.18,2
59464,0.29732,200000,0.74606,1,1,25159426.22,25158742.73,25182608.07,330733101.1,25161967.42,25184763.64,3
49282,0.24641,200000,0.86431,1,1,25160400.4,25158537.49,25177797.08,319096706.2,25160016.09,25185541.58,3
11930,0.05965,200000,0.81468,1,1,25153832.13,25152471.23,25160148.26,92107643.01,25147693.42,25171949.58,4
19022,0.09511,200000,0.134215,1,1,25141053.27,25146388.58,25163499.23,42726188.36,25142732.49,25151980.5,2
36019,0.180095,200000,0.141855,1,1,25143598.48,25148862.31,25171530.31,60269297.28,25148044.87,25157467.37,2
69729,0.348645,200000,0.99282,1,1,25166131.34,25162990.05,25187458.28,503308221,25168009.37,25196588.2,3
69396,0.34698,200000,0.09098,1,1,25138676.01,25144438.42,25187300.94,44009930.61,25157920.34,25165009.93,2
83246,0.41623,200000,0.557905,1,1,25158953.75,25160132.92,25193845.07,344374573.9,25167486.6,25186049.66,2
61553,0.307765,200000,0.568235,1,1,25156017.95,25157096.15,25183595.12,265493071.7,25160673.29,25179408.13,2
54138,0.27069,200000,0.369065,1,1,25150866.92,25153883.46,25180091.54,162965813.9,25156174.35,25170510.43,2
48580,0.2429,200000,0.06346,1,1,25137760.56,25143791.57,25177465.38,34369522.73,25151108.16,25158033.55,2
6721,0.033605,200000,0.761875,1,1,5642130.61,5641289.67,5646054.18,28614283.51,5634346.55,5657356.94,4
61333,0.306665,200000,0.015095,1,1,25137467.94,25143811.71,25183491.17,27792209.69,25154552.13,25161068.51,2
83427,0.417135,200000,0.001115,1,1,25137876.92,25144083.57,25193930.59,25407814.19,25161339.51,25167554.84,2
96646,0.48323,200000,0.85226,1,1,25167173.65,25165423.47,25200176.57,593789696.2,25175149.59,25200520.21,3
6425,0.032125,200000,0.28149,1,1,5622657.38,5626534.08,5635799.67,13758629.11,5619580.99,5631888.88,4
88574,0.44287,200000,0.134705,1,1,25150859.27,25156190.96,25196362.55,107320244.5,25164455.36,25173734.06,2
98548,0.49274,200000,0.34977,1,1,25156813.1,25160022.91,25201075.26,262766120.5,25170056.97,25184006.91,2
13152,0.06576,200000,0.752365,1,1,25152741.91,25151996.33,25160725.65,93272133.79,25147415.55,25170229.67,4
55667,0.278335,200000,0.004395,1,1,25137189.22,25143425.94,25180813.99,25836260.73,25152677.32,25158956.36,2
48662,0.24331,200000,0.364065,1,1,25149979.44,25153046.54,25177504.13,147367706.1,25154395.1,25168610.68,2
74530,0.37265,200000,0.23272,1,1,25150932.52,25155297.35,25189726.76,144738312.2,25161109.79,25172484.91,2
60137,0.300685,200000,0.891825,1,1,25162536.97,25160423.05,25182926.06,394385304.9,25163772.3,25189912.79,3
3984,0.01992,200000,0.24036,1,1,5518051.7,5522338.7,5527499.3,9819915.3,5515487.17,5526907.25,4
39710,0.19855,200000,0.15612,1,1,25144414.41,25149536,25173274.31,67802758.77,25149345.49,25159070.06,2
19170,0.09585,200000,0.41934,1,1,25146867.64,25149396.35,25163569.16,80520305.28,25145779.72,25161123.73,4
66482,0.33241,200000,0.926795,1,1,25164216.33,25161751.79,25185924.08,449562714.1,25166203.23,25193177.55,3
28857,0.144285,200000,0.340395,1,1,25146661.71,25149961.09,25168146.26,92933001.05,25147949.99,25161602.11,2
91579,0.457895,200000,0.306435,1,1,25154914.77,25158547.91,25197782.41,218946768.2,25167351.78,25180353.73,2
96052,0.48026,200000,0.27869,1,1,25154967.39,25158872.83,25199895.9,210028399,25168462.77,25180850.88,2
52331,0.261655,200000,0.072025,1,1,25137973.86,25143918.58,25179237.73,36440757.04,25152374.39,25159349.08,2
56594,0.28297,200000,0.37302,1,1,25151297.92,25154276.88,25181252,170725909.6,25156990.37,25171417.82,2
52247,0.261235,200000,0.00649,1,1,25137124.21,25143381.61,25179198.04,26103992.55,25151631.61,25157954.96,2
89703,0.448515,200000,0.68655,1,1,25162597.85,25162508.54,25196896,448727187.2,25171001.47,25192491.13,3
64262,0.32131,200000,0.69467,1,1,25159058.58,25158882.44,25184875.13,332539468.6,25162933.79,25184562.94,3
26795,0.133975,200000,0.419775,1,1,25147972.23,25150497.52,25167171.97,102633341.7,25148144.14,25163518.21,2
86417,0.432085,200000,0.91428,1,1,25166918.43,25164577.46,25195343.36,569365291,25172506.98,25199241.33,3
5786,0.02893,200000,0.49154,1,1,5604089.55,5605922.78,5611976.84,18323620.07,5599007.02,5615866.56,4
66414,0.33207,200000,0.809845,1,1,25161782.41,25160465.16,25185891.95,395790797.5,25164898.02,25189179.42,3
28854,0.14427,200000,0.63233,1,1,25152576.38,25153025.06,25168144.85,150523875.7,25151028.29,25171124.52,4
60958,0.30479,200000,0.01655,1,1,25137477.4,25143834.51,25183313.99,28034802.6,25154452.27,25161001.11,2
97926,0.48963,200000,0.283055,1,1,25155324.51,25159188.55,25200781.37,216592940,25169107.17,25181593.55,2
12773,0.063865,200000,0.352455,1,1,25144599.56,25147784.96,25160546.57,56184948.64,25143119.17,25156989.12,4
20979,0.104895,200000,0.353175,1,1,25145789.4,25148965.23,25164423.91,76216351.11,25145646.06,25159547.22,4
71862,0.35931,200000,0.981645,1,1,25166207.15,25163182.16,25188466.13,512218962.6,25168569.59,25196887.62,3
93740,0.4687,200000,0.540425,1,1,25160132.2,25161472.52,25198803.48,374119040.6,25170665.74,25188890.61,2
5948,0.02974,200000,0.542245,1,1,5611140.37,5612462.55,5618252.97,20078071.6,5605539.32,5623568.95,4
59380,0.2969,200000,0.461685,1,1,25153509.98,25155628.43,25182568.38,213690238.3,25158826.85,25175190.24,2
86649,0.433245,200000,0.603595,1,1,25160408.75,25161134.49,25195452.98,384688537.4,25169089.91,25188685.62,2
33849,0.169245,200000,0.35809,1,1,25147731.43,25150860.69,25170504.98,108735404.1,25149688.3,25163735.71,2
34665,0.173325,200000,0.89535,1,1,25158828,25156679.88,25170890.54,238834386.1,25155672.31,25181831.48,4
64454,0.32227,200000,0.83676,1,1,25162078.3,25160484.93,25184965.85,397418253.4,25164577.4,25189508.5,3
35818,0.17909,200000,0.78424,1,1,25156732.08,25155673.1,25171435.34,218649553,25154853.38,25178467.33,4
39201,0.196005,200000,0.619575,1,1,25153822.72,25154396.95,25173033.8,192028250.7,25154145.21,25173977.66,2
68515,0.342575,200000,0.45172,1,1,25154609.38,25156831.16,25186884.67,237822190.3,25161608.95,25177767.37,2
92933,0.464665,200000,0.8871,1,1,25167321.22,25165246.04,25198422.17,593265199.8,25174316.02,25200448.68,3
18587,0.092935,200000,0.645755,1,1,25151356.13,25151669.36,25163293.69,107650945.7,25147969.53,25168346.33,4
31099,0.155495,200000,0.214295,1,1,25144394.74,25148940.83,25169205.61,71093927.92,25147297.6,25158244.38,2
67858,0.33929,200000,0.637315,1,1,25158370.98,25158768.65,25186574.24,322415140.5,25163442.97,25183752.89,2
67897,0.339485,200000,0.621415,1,1,25158043.66,25158599.19,25186592.66,315125461.5,25163278.02,25183227.62,2
13554,0.06777,200000,0.947995,1,1,25156792.56,25154109.97,25160915.6,113757260.1,25149602.51,25176964.83,4
95817,0.479085,200000,0.01527,1,1,25138384.3,25144725.87,25199784.86,29331047.28,25165400.83,25171917.3,2
